category,name,url,id,description,image_url
Energy,Constellation Natural Gas,,,,
Energy,Natural gas provider offering budgeted natural gas plans to customers in deregulated energy markets.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,Energy Professionals,https://catalog.appdirect.com/en-US/apps/291573/energy-professionals,291573,"Energy Professionals
Leading energy consultants helping customers reduce energy costs with tailored strategies.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/291573/thumbs_64/img535013684211975348.png
Energy,Energy Professionals,,,,
Energy,Energy Professionals,,,,
Energy,Energy Professionals,,,"Energy Professionals
Leading energy consultants helping customers reduce energy costs with tailored strategies.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/291573/thumbs_64/img535013684211975348.png
Energy,Energy Professionals,,,"Energy Professionals
Leading energy consultants helping customers reduce energy costs with tailored strategies.",
Energy,Energy Professionals,,,"Energy Professionals
Leading energy consultants helping customers reduce energy costs with tailored strategies.",
Energy,Energy Professionals,,,,
Energy,Energy Professionals,,,,
Energy,Leading energy consultants helping customers reduce energy costs with tailored strategies.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,AEP Energy Natural Gas Fixed Price Plan,https://catalog.appdirect.com/en-US/apps/312142/aep-energy-natural-gas-fixed-price-plan,312142,"AEP Energy Natural Gas Fixed Price Plan
A single-rate plan providing businesses with budget stability from fluctuating natural gas costs.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/312142/thumbs_64/img3652670237158094923.png
Energy,AEP Energy Natural Gas Fixed Price Plan,,,,
Energy,AEP Energy Natural Gas Fixed Price Plan,,,,
Energy,AEP Energy Natural Gas Fixed Price Plan,,,"AEP Energy Natural Gas Fixed Price Plan
A single-rate plan providing businesses with budget stability from fluctuating natural gas costs.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/312142/thumbs_64/img3652670237158094923.png
Energy,AEP Energy Natural Gas Fixed Price Plan,,,"AEP Energy Natural Gas Fixed Price Plan
A single-rate plan providing businesses with budget stability from fluctuating natural gas costs.",
Energy,AEP Energy Natural Gas Fixed Price Plan,,,"AEP Energy Natural Gas Fixed Price Plan
A single-rate plan providing businesses with budget stability from fluctuating natural gas costs.",
Energy,AEP Energy Natural Gas Fixed Price Plan,,,,
Energy,AEP Energy Natural Gas Fixed Price Plan,,,,
Energy,A single-rate plan providing businesses with budget stability from fluctuating natural gas costs.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,NRG Energy Business Electricity Supply Solutions,https://catalog.appdirect.com/en-US/apps/312147/nrg-energy-business-electricity-supply-solutions,312147,"NRG Energy Business Electricity Supply Solutions
Energy supplier with tailored plans and solutions for small businesses of every kind.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/312147/thumbs_64/img5762629727230514069.png
Energy,NRG Energy Business Electricity Supply Solutions,,,,
Energy,NRG Energy Business Electricity Supply Solutions,,,,
Energy,NRG Energy Business Electricity Supply Solutions,,,"NRG Energy Business Electricity Supply Solutions
Energy supplier with tailored plans and solutions for small businesses of every kind.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/312147/thumbs_64/img5762629727230514069.png
Energy,NRG Energy Business Electricity Supply Solutions,,,"NRG Energy Business Electricity Supply Solutions
Energy supplier with tailored plans and solutions for small businesses of every kind.",
Energy,NRG Energy Business Electricity Supply Solutions,,,"NRG Energy Business Electricity Supply Solutions
Energy supplier with tailored plans and solutions for small businesses of every kind.",
Energy,NRG Energy Business Electricity Supply Solutions,,,,
Energy,NRG Energy Business Electricity Supply Solutions,,,,
Energy,Energy supplier with tailored plans and solutions for small businesses of every kind.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,ASC Energy,https://catalog.appdirect.com/en-US/apps/356748/asc-energy,356748,"ASC Energy
Reliable energy services provide no-hassle natural gas or electricity for your business.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/356748/thumbs_64/img8076118426138556571.png
Energy,ASC Energy,,,,
Energy,ASC Energy,,,,
Energy,ASC Energy,,,"ASC Energy
Reliable energy services provide no-hassle natural gas or electricity for your business.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/356748/thumbs_64/img8076118426138556571.png
Energy,ASC Energy,,,"ASC Energy
Reliable energy services provide no-hassle natural gas or electricity for your business.",
Energy,ASC Energy,,,"ASC Energy
Reliable energy services provide no-hassle natural gas or electricity for your business.",
Energy,ASC Energy,,,,
Energy,ASC Energy,,,,
Energy,Reliable energy services provide no-hassle natural gas or electricity for your business.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,NG&E,https://catalog.appdirect.com/en-US/apps/357066/nge,357066,"NG&E
National Gas & Electric is one of America’s fastest-growing retail suppliers of electricity and natural gas. Our winning formula is simple: We focus on offering the right plans at the right prices.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357066/thumbs_64/img8234776794733523503.png
Energy,NG&E,,,,
Energy,NG&E,,,,
Energy,NG&E,,,"NG&E
National Gas & Electric is one of America’s fastest-growing retail suppliers of electricity and natural gas. Our winning formula is simple: We focus on offering the right plans at the right prices.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357066/thumbs_64/img8234776794733523503.png
Energy,NG&E,,,"NG&E
National Gas & Electric is one of America’s fastest-growing retail suppliers of electricity and natural gas. Our winning formula is simple: We focus on offering the right plans at the right prices.",
Energy,NG&E,,,"NG&E
National Gas & Electric is one of America’s fastest-growing retail suppliers of electricity and natural gas. Our winning formula is simple: We focus on offering the right plans at the right prices.",
Energy,NG&E,,,,
Energy,NG&E,,,,
Energy,National Gas & Electric is one of America’s fastest-growing retail suppliers of electricity and natural gas. Our winning formula is simple: We focus on offering the right plans at the right prices.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,Luminant Energy,https://catalog.appdirect.com/en-US/apps/357081/luminant-energy,357081,"Luminant Energy
Competitive power generation business including marketing, trading, mining & development operations.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357081/thumbs_64/img2481957594387560910.png
Energy,Luminant Energy,,,,
Energy,Luminant Energy,,,,
Energy,Luminant Energy,,,"Luminant Energy
Competitive power generation business including marketing, trading, mining & development operations.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357081/thumbs_64/img2481957594387560910.png
Energy,Luminant Energy,,,"Luminant Energy
Competitive power generation business including marketing, trading, mining & development operations.",
Energy,Luminant Energy,,,"Luminant Energy
Competitive power generation business including marketing, trading, mining & development operations.",
Energy,Luminant Energy,,,,
Energy,Luminant Energy,,,,
Energy,"Competitive power generation business including marketing, trading, mining & development operations.",,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,Polaris Energy Services,https://catalog.appdirect.com/en-US/apps/357084/polaris-energy-services,357084,"Polaris Energy Services
Polaris is the leader in connecting agricultural customers with energy market incentives and revenue that automates irrigation control and provides operational savings and visibility. The company manages a network of 500+ irrigation and water conveyance pumps--connected in the field to Polaris Pump Automation Controllers (PAC) and third-party systems, representing 75 MW of peak load that can be shifted when the grid is stressed.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357084/thumbs_64/img3339999249321081751.png
Energy,Polaris Energy Services,,,,
Energy,Polaris Energy Services,,,,
Energy,Polaris Energy Services,,,"Polaris Energy Services
Polaris is the leader in connecting agricultural customers with energy market incentives and revenue that automates irrigation control and provides operational savings and visibility. The company manages a network of 500+ irrigation and water conveyance pumps--connected in the field to Polaris Pump Automation Controllers (PAC) and third-party systems, representing 75 MW of peak load that can be shifted when the grid is stressed.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357084/thumbs_64/img3339999249321081751.png
Energy,Polaris Energy Services,,,"Polaris Energy Services
Polaris is the leader in connecting agricultural customers with energy market incentives and revenue that automates irrigation control and provides operational savings and visibility. The company manages a network of 500+ irrigation and water conveyance pumps--connected in the field to Polaris Pump Automation Controllers (PAC) and third-party systems, representing 75 MW of peak load that can be shifted when the grid is stressed.",
Energy,Polaris Energy Services,,,"Polaris Energy Services
Polaris is the leader in connecting agricultural customers with energy market incentives and revenue that automates irrigation control and provides operational savings and visibility. The company manages a network of 500+ irrigation and water conveyance pumps--connected in the field to Polaris Pump Automation Controllers (PAC) and third-party systems, representing 75 MW of peak load that can be shifted when the grid is stressed.",
Energy,Polaris Energy Services,,,,
Energy,Polaris Energy Services,,,,
Energy,"Polaris is the leader in connecting agricultural customers with energy market incentives and revenue that automates irrigation control and provides operational savings and visibility. The company manages a network of 500+ irrigation and water conveyance pumps--connected in the field to Polaris Pump Automation Controllers (PAC) and third-party systems, representing 75 MW of peak load that can be shifted when the grid is stressed.",,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,Energo,https://catalog.appdirect.com/en-US/apps/357096/energo,357096,"Energo
Energy provider with strategies to reduce energy-related risk & identify cost-saving opportunities.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357096/thumbs_64/img4064010998468362336.png
Energy,Energo,,,,
Energy,Energo,,,,
Energy,Energo,,,"Energo
Energy provider with strategies to reduce energy-related risk & identify cost-saving opportunities.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357096/thumbs_64/img4064010998468362336.png
Energy,Energo,,,"Energo
Energy provider with strategies to reduce energy-related risk & identify cost-saving opportunities.",
Energy,Energo,,,"Energo
Energy provider with strategies to reduce energy-related risk & identify cost-saving opportunities.",
Energy,Energo,,,,
Energy,Energo,,,,
Energy,Energy provider with strategies to reduce energy-related risk & identify cost-saving opportunities.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,TXU Energy,https://catalog.appdirect.com/en-US/apps/357111/txu-energy,357111,"TXU Energy
Retail electricity provider offering solutions at competitive prices to meet customer energy needs.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357111/thumbs_64/img3310565840757880040.png
Energy,TXU Energy,,,,
Energy,TXU Energy,,,,
Energy,TXU Energy,,,"TXU Energy
Retail electricity provider offering solutions at competitive prices to meet customer energy needs.",https://d3bql97l1ytoxn.cloudfront.net/app_resources/357111/thumbs_64/img3310565840757880040.png
Energy,TXU Energy,,,"TXU Energy
Retail electricity provider offering solutions at competitive prices to meet customer energy needs.",
Energy,TXU Energy,,,"TXU Energy
Retail electricity provider offering solutions at competitive prices to meet customer energy needs.",
Energy,TXU Energy,,,,
Energy,TXU Energy,,,,
Energy,Retail electricity provider offering solutions at competitive prices to meet customer energy needs.,,,,
Energy,Compare,,,,
Energy,Compare,,,,
Energy,56 Results,,,,
Energy,56 Results,,,,
Energy,56 Results,,,,
Energy,1,,,,
Energy,1,,,,
Energy,Back to top,,,,
Energy,Back to top,,,,
